num_arb;id_map_info;type_espace;site;code_site;annee_plant;annee_plant_estimee;zone_boisee;genre;espece;sous_espece;variete;cultivar;allergene;diametre;hauteur_totale;hauteur_moy_fut;forme_actuelle;arbre_remarquable;espace_boise_classe
3138;3973;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;59;16-20 m  ;> 5,5 m;Libre(port naturel);;
3139;3974;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;62;16-20 m  ;> 5,5 m;Libre(port naturel);;
3140;3975;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;44;16-20 m  ;> 5,5 m;Libre(port naturel);;
3141;3976;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;39;16-20 m  ;> 5,5 m;Libre(port naturel);;
3142;3977;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;61;16-20 m  ;> 5,5 m;Libre(port naturel);;
3143;3978;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;48;16-20 m  ;> 5,5 m;Libre(port naturel);;
3144;3979;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;44;11-15 m;> 5,5 m;Libre(port naturel);;
3145;3980;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;43;11-15 m;> 5,5 m;Libre(port naturel);;
3146;3981;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;34;11-15 m;> 5,5 m;Libre(port naturel);;
3147;3982;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;36;11-15 m;> 5,5 m;Libre(port naturel);;
3148;3983;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;35;11-15 m;> 5,5 m;Libre(port naturel);;
3149;3984;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;50;16-20 m  ;> 5,5 m;Libre(port naturel);;
3150;3985;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;38;11-15 m;> 5,5 m;Libre(port naturel);;
3152;3987;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;46;16-20 m  ;> 5,5 m;Libre(port naturel);;
3153;3988;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;34;16-20 m  ;> 5,5 m;Libre(port naturel);;
3154;3989;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;35;16-20 m  ;> 5,5 m;Libre(port naturel);;
3155;3990;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;39;16-20 m  ;> 5,5 m;Libre(port naturel);;
3156;3991;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;33;11-15 m;> 5,5 m;Libre(port naturel);;
3157;3992;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;39;11-15 m;> 5,5 m;Libre(port naturel);;
3158;3993;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;33;11-15 m;> 5,5 m;Libre(port naturel);;
3159;3994;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;26;11-15 m;> 5,5 m;Libre(port naturel);;
3160;3995;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;33;11-15 m;> 5,5 m;Libre(port naturel);;
3161;3996;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;39;16-20 m  ;> 5,5 m;Libre(port naturel);;
3162;3997;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;48;16-20 m  ;> 5,5 m;Libre(port naturel);;
3163;3998;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;46;16-20 m  ;> 5,5 m;Libre(port naturel);;
3164;3999;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;44;16-20 m  ;> 5,5 m;Libre(port naturel);;
3165;4000;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;47;16-20 m  ;> 5,5 m;Libre(port naturel);;
3166;4001;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;63;16-20 m  ;> 5,5 m;Libre(port naturel);;
3167;4002;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;54;16-20 m  ;> 5,5 m;Libre(port naturel);;
3168;4003;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;50;16-20 m  ;> 5,5 m;Libre(port naturel);;
3169;4004;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;42;16-20 m  ;> 5,5 m;Libre(port naturel);;
3170;4005;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;54;16-20 m  ;> 5,5 m;Libre(port naturel);;
3171;4006;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;48;11-15 m;> 5,5 m;Libre(port naturel);;
3172;4007;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;52;16-20 m  ;0 m;Libre(port naturel);;
3173;4008;Accompagnement des voies;JEAN INGRES;852;20030101000000;0;;Quercus;palustris;;;;1;29;11-15 m;< 5,5 m;Libre(port naturel);;
3174;4009;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;15;11-15 m;> 5,5 m;Libre(port naturel);;
3176;4011;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;50;16-20 m  ;> 5,5 m;Libre(port naturel);;
3177;4012;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;38;11-15 m;> 5,5 m;Libre(port naturel);;
3178;4013;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;46;11-15 m;< 5,5 m;Libre(port naturel);;
3179;4014;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;23;11-15 m;< 5,5 m;Libre(port naturel);;
3180;4015;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;33;11-15 m;< 5,5 m;Libre(port naturel);;
3181;4016;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;33;16-20 m  ;> 5,5 m;Libre(port naturel);;
3182;4017;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;44;16-20 m  ;> 5,5 m;Libre(port naturel);;
3183;4018;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;47;16-20 m  ;> 5,5 m;Libre(port naturel);;
3184;4019;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;37;16-20 m  ;> 5,5 m;Libre(port naturel);;
3185;4020;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;32;11-15 m;> 5,5 m;Libre(port naturel);;
3186;4021;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;36;16-20 m  ;> 5,5 m;Libre(port naturel);;
3187;4022;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;45;16-20 m  ;> 5,5 m;Libre(port naturel);;
3188;4023;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;36;16-20 m  ;> 5,5 m;Libre(port naturel);;
3189;4024;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;42;16-20 m  ;> 5,5 m;Libre(port naturel);;
3190;4025;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;44;16-20 m  ;> 5,5 m;Libre(port naturel);;
3191;4026;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;42;16-20 m  ;> 5,5 m;Libre(port naturel);;
3192;4027;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;37;16-20 m  ;> 5,5 m;Libre(port naturel);;
3193;4028;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;62;16-20 m  ;> 5,5 m;Libre(port naturel);;
3194;4029;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;44;16-20 m  ;> 5,5 m;Libre(port naturel);;
3195;4030;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;47;16-20 m  ;> 5,5 m;Libre(port naturel);;
3196;4031;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;53;16-20 m  ;> 5,5 m;Libre(port naturel);;
3197;4032;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;49;16-20 m  ;> 5,5 m;Libre(port naturel);;
3198;4033;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;57;16-20 m  ;> 5,5 m;Libre(port naturel);;
3199;4034;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;43;16-20 m  ;> 5,5 m;Libre(port naturel);;
3200;4035;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;58;16-20 m  ;> 5,5 m;Libre(port naturel);;
3201;4036;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;45;11-15 m;> 5,5 m;Libre(port naturel);;
3202;4037;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;19;11-15 m;> 5,5 m;Libre(port naturel);;
3203;4038;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;33;16-20 m  ;> 5,5 m;Libre(port naturel);;
3204;4039;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;37;16-20 m  ;> 5,5 m;Libre(port naturel);;
3205;4040;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;33;16-20 m  ;> 5,5 m;Libre(port naturel);;
3206;4041;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;30;16-20 m  ;> 5,5 m;Libre(port naturel);;
3207;4042;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;45;16-20 m  ;> 5,5 m;Libre(port naturel);;
3208;4043;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;36;16-20 m  ;> 5,5 m;Libre(port naturel);;
3209;4044;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;45;16-20 m  ;> 5,5 m;Libre(port naturel);;
3210;4045;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;46;16-20 m  ;> 5,5 m;Libre(port naturel);;
3211;4046;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;40;16-20 m  ;> 5,5 m;Libre(port naturel);;
3212;4047;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;38;16-20 m  ;> 5,5 m;Libre(port naturel);;
3213;4048;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;33;11-15 m;> 5,5 m;Libre(port naturel);;
3214;4049;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;49;16-20 m  ;> 5,5 m;Libre(port naturel);;
3215;4050;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;45;16-20 m  ;> 5,5 m;Libre(port naturel);;
3216;4051;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;42;16-20 m  ;> 5,5 m;Libre(port naturel);;
3217;4052;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;36;16-20 m  ;> 5,5 m;Libre(port naturel);;
3218;4053;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;41;16-20 m  ;> 5,5 m;Libre(port naturel);;
3220;4055;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;53;16-20 m  ;> 5,5 m;Libre(port naturel);;
3221;4056;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;47;16-20 m  ;> 5,5 m;Libre(port naturel);;
3222;4057;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;34;16-20 m  ;> 5,5 m;Libre(port naturel);;
3223;4058;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;31;16-20 m  ;> 5,5 m;Libre(port naturel);;
3224;4059;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;46;16-20 m  ;> 5,5 m;Libre(port naturel);;
3225;4061;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;40;16-20 m  ;> 5,5 m;Libre(port naturel);;
3226;4060;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;32;16-20 m  ;> 5,5 m;Libre(port naturel);;
3227;4062;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;29;16-20 m  ;> 5,5 m;Libre(port naturel);;
3228;4063;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;44;16-20 m  ;> 5,5 m;Libre(port naturel);;
3229;4064;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;41;16-20 m  ;> 5,5 m;Libre(port naturel);;
3230;4065;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;35;16-20 m  ;> 5,5 m;Libre(port naturel);;
3231;4066;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;35;11-15 m;> 5,5 m;Libre(port naturel);;
3232;4067;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;56;16-20 m  ;> 5,5 m;Libre(port naturel);;
3233;4068;Accompagnement des voies;JEAN INGRES;852;;0;;Quercus;palustris;;;;1;43;16-20 m  ;> 5,5 m;Libre(port naturel);;
3234;4080;Accompagnement des voies;VINCENT AURIOL;41;;0;;Betula;verrucosa;;;;1;23;6-10 m;< 5,5 m;Pseudo libre : arbustif;;
3236;3627;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;62;11-15 m;< 5,5 m;Architecturée : 5 faces;;
3237;3628;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;64;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3238;3629;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;72;11-15 m;< 5,5 m;Architecturée : 5 faces;;
3239;3630;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;57;11-15 m;< 5,5 m;Architecturée : 5 faces;;
3240;3631;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;52;11-15 m;< 5,5 m;Architecturée : 5 faces;;
3241;3632;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;54;11-15 m;< 5,5 m;Architecturée : 5 faces;;
3242;3633;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;57;11-15 m;< 5,5 m;Architecturée : 5 faces;;
3243;3634;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;58;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3244;3635;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;52;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3245;3636;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;66;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3247;3638;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;74;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3248;3639;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;54;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3249;3640;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;44;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3250;3641;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;40;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3251;3642;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;42;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3252;3643;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;53;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3253;3644;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;50;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3254;3645;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;52;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3255;3646;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;20;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3256;3647;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;56;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3257;3648;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;41;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3258;3649;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;54;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3259;3650;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;50;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3260;3651;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;23;6-10 m;< 5,5 m;Libre(port naturel);;
3261;3652;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;45;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3262;3653;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;50;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3263;3654;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;50;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3264;3655;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;53;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3265;3656;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;38;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3266;3657;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;56;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3267;3658;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;16;6-10 m;0 m;Architecturée : 5 faces;;
3268;3659;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;33;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3269;3660;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;50;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3270;3661;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;40;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3271;3662;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;49;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3272;3663;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;38;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3273;3664;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;14;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3274;3665;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;64;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3275;3666;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;59;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3276;3667;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;45;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3277;3668;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;50;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3278;3669;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;48;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3279;3670;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;12;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3280;3671;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;42;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3281;3672;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;51;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3282;3673;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;22;6-10 m;< 5,5 m;Libre(port naturel);;
3283;3674;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;39;11-15 m;< 5,5 m;Architecturée : 5 faces;;
3284;3675;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;37;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3285;3676;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;36;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3286;3677;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;38;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3287;3678;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;34;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3288;3679;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;33;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3289;3680;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;36;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3290;3681;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;40;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3291;3682;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;28;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3292;3683;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;25;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3293;3684;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;40;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3294;3685;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;39;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3295;3686;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;39;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3296;3687;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;37;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3297;3688;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;44;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3298;3689;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;37;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3299;3690;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;36;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3300;3691;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;18;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3301;3692;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;27;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3302;3693;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;23;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3303;3694;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;60;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3304;3695;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;21;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3305;3696;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;26;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3306;3697;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;14;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3307;3698;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;38;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3308;3699;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;35;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3309;3700;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;43;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3310;3701;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;48;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3311;3702;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;34;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3312;3703;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;33;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3313;3704;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;31;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3314;3705;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;51;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3315;3706;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;45;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3316;3707;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;39;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3317;3708;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;39;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3318;3709;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;41;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3319;3710;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;52;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3320;3711;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;56;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3321;3712;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;47;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3322;3713;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;38;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3323;3714;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;37;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3324;3715;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;tomentosa;;;;0;41;6-10 m;< 5,5 m;Architecturée : 5 faces;;
3325;3716;Accompagnement des voies;SOLIDARITE;1021;;0;;Tilia;cordata;;;;1;41;6-10 m;< 5,5 m;Architecturée : 5 faces;;
